Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
,New Zealand,-40.9006,174.886,10-04-20,1283,2,373,908,Western Pacific
,Nicaragua,12.8654,-85.2072,10-04-20,7,1,0,6,Americas
,Niger,17.6078,8.0817,10-04-20,438,11,41,386,Africa
,Nigeria,9.082,8.6753,10-04-20,305,7,58,240,Africa
,North Macedonia,41.6086,21.7453,10-04-20,711,32,41,638,Europe
,Norway,60.472,8.4689,10-04-20,6314,113,32,6169,Europe
,Oman,21,57,10-04-20,484,3,109,372,Eastern Mediterranean
,Pakistan,30.3753,69.3451,10-04-20,4695,66,727,3902,Eastern Mediterranean
,Panama,8.538,-80.7821,10-04-20,2752,66,16,2670,Americas
,Papua New Guinea,-6.315,143.9555,10-04-20,2,0,0,2,Western Pacific
,Paraguay,-23.4425,-58.4438,10-04-20,129,6,18,105,Americas
,Peru,-9.19,-75.0152,10-04-20,5897,169,1569,4159,Americas
,Philippines,13,122,10-04-20,4195,221,140,3834,Western Pacific
,Poland,51.9194,19.1451,10-04-20,5955,181,318,5456,Europe
,Portugal,39.3999,-8.2245,10-04-20,15472,435,233,14804,Europe
,Qatar,25.3548,51.1839,10-04-20,2512,6,227,2279,Eastern Mediterranean
,Romania,45.9432,24.9668,10-04-20,5467,270,729,4468,Europe
,Russia,60,90,10-04-20,11917,94,795,11028,Europe
,Rwanda,-1.9403,29.8739,10-04-20,118,0,7,111,Africa
,Saint Lucia,13.9094,-60.9789,10-04-20,15,0,1,14,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,10-04-20,12,0,1,11,Americas
,San Marino,43.9424,12.4578,10-04-20,344,34,50,260,Europe
,Saudi Arabia,24,45,10-04-20,3651,47,685,2919,Eastern Mediterranean
,Senegal,14.4974,-14.4524,10-04-20,265,2,137,126,Africa
,Serbia,44.0165,21.0059,10-04-20,3105,71,0,3034,Europe
,Seychelles,-4.6796,55.492,10-04-20,11,0,0,11,Africa
,Singapore,1.2833,103.8333,10-04-20,2108,7,492,1609,Western Pacific
,Slovakia,48.669,19.699,10-04-20,715,2,23,690,Europe
,Slovenia,46.1512,14.9955,10-04-20,1160,45,137,978,Europe
,Somalia,5.1521,46.1996,10-04-20,21,1,1,19,Eastern Mediterranean
,South Africa,-30.5595,22.9375,10-04-20,2003,24,410,1569,Africa
,Spain,40,-4,10-04-20,158273,16081,55668,86524,Europe
,Sri Lanka,7,81,10-04-20,190,7,54,129,South-East Asia
,Sudan,12.8628,30.2176,10-04-20,17,2,2,13,Eastern Mediterranean
,Suriname,3.9193,-56.0278,10-04-20,10,1,4,5,Americas
,Sweden,63,16,10-04-20,9685,870,0,8815,Europe
,Switzerland,46.8182,8.2275,10-04-20,24551,1002,11100,12449,Europe
,Taiwan*,23.7,121,10-04-20,382,6,91,285,Western Pacific
,Tanzania,-6.369,34.8888,10-04-20,32,3,5,24,Africa
,Thailand,15,101,10-04-20,2473,33,1013,1427,South-East Asia
,Togo,8.6195,0.8248,10-04-20,76,3,25,48,Africa
,Trinidad and Tobago,10.6918,-61.2225,10-04-20,109,8,1,100,Americas
,Tunisia,34,9,10-04-20,671,25,25,621,Eastern Mediterranean
,Turkey,38.9637,35.2433,10-04-20,47029,1006,2423,43600,Europe
,Uganda,1,32,10-04-20,53,0,0,53,Africa
,Ukraine,48.3794,31.1656,10-04-20,2203,69,61,2073,Europe
,United Arab Emirates,24,54,10-04-20,3360,16,418,2926,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,10-04-20,48,4,25,19,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,10-04-20,45,1,6,38,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,10-04-20,398,9,40,349,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,10-04-20,127,0,69,58,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,10-04-20,201,1,103,97,Europe
Montserrat,United Kingdom,16.7425,-62.1874,10-04-20,9,0,0,9,Europe
,United Kingdom,55.3781,-3.436,10-04-20,73758,10760,344,62654,Europe
,Uruguay,-32.5228,-55.7658,10-04-20,494,7,214,273,Americas
,US,37.0902,-95.7129,10-04-20,496846,22357,28790,445699,Americas
,Uzbekistan,41.3775,64.5853,10-04-20,624,3,42,579,Europe
,Venezuela,6.4238,-66.5897,10-04-20,171,9,84,78,Americas
,Vietnam,16,108,10-04-20,257,0,144,113,Western Pacific
,Zambia,-15.4167,28.2833,10-04-20,40,2,25,13,Africa
,Zimbabwe,-20,30,10-04-20,13,3,0,10,Africa
,Dominica,15.415,-61.371,10-04-20,16,0,5,11,Americas
,Grenada,12.1165,-61.679,10-04-20,14,0,0,14,Americas
,Mozambique,-18.665695,35.529562,10-04-20,20,0,0,20,Africa
,Syria,34.802075,38.996815,10-04-20,19,2,0,17,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,10-04-20,2,0,0,2,South-East Asia
,Belize,13.1939,-59.5432,10-04-20,10,2,0,8,Americas
,Laos,19.85627,102.495496,10-04-20,16,0,0,16,Western Pacific
,Libya,26.3351,17.228331,10-04-20,24,1,8,15,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,10-04-20,267,2,45,220,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,10-04-20,36,0,0,36,Africa
,Mali,17.570692,-3.996166,10-04-20,87,7,22,58,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,10-04-20,12,0,0,12,Americas
Northwest Territories,Canada,64.8255,-124.8457,10-04-20,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,10-04-20,8,0,0,8,Americas
,Kosovo,42.602636,20.902977,10-04-20,250,7,52,191,Europe
,Burma,21.9162,95.956,10-04-20,27,3,2,22,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,10-04-20,3,0,0,3,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,10-04-20,3,0,0,3,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,10-04-20,8,0,0,8,Europe
,Botswana,-22.3285,24.6849,10-04-20,13,1,0,12,Africa
,Burundi,-3.3731,29.9189,10-04-20,3,0,0,3,Africa
,Sierra Leone,8.460555,-11.779889,10-04-20,8,0,0,8,Africa
,Malawi,-13.254308,34.301525,10-04-20,9,1,0,8,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,10-04-20,5,0,1,4,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,10-04-20,1,0,0,1,Europe
,South Sudan,6.877,31.307,10-04-20,4,0,0,4,Africa
,Western Sahara,24.2155,-12.8858,10-04-20,4,0,0,4,Africa
,Sao Tome and Principe,0.18636,6.613081,10-04-20,4,0,0,4,Africa
,Yemen,15.552727,48.516388,10-04-20,1,0,0,1,Eastern Mediterranean
,Comoros,-11.6455,43.3333,10-04-20,0,0,0,0,Africa
,Tajikistan,38.861034,71.276093,10-04-20,0,0,0,0,Europe
,Lesotho,-29.609988,28.233608,10-04-20,0,0,0,0,Africa
,Afghanistan,33,65,11-04-20,555,18,32,505,Eastern Mediterranean
,Albania,41.1533,20.1683,11-04-20,433,23,197,213,Europe
,Algeria,28.0339,1.6596,11-04-20,1825,275,460,1090,Africa
,Andorra,42.5063,1.5218,11-04-20,601,26,71,504,Europe
,Angola,-11.2027,17.8739,11-04-20,19,2,4,13,Africa
,Antigua and Barbuda,17.0608,-61.7964,11-04-20,21,2,0,19,Americas
,Argentina,-38.4161,-63.6167,11-04-20,1975,83,440,1452,Americas
,Armenia,40.0691,45.0382,11-04-20,967,13,173,781,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,11-04-20,103,2,59,42,Western Pacific
New South Wales,Australia,-33.8688,151.2093,11-04-20,2857,23,4,2830,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,11-04-20,28,0,2,26,Western Pacific
Queensland,Australia,-28.0167,153.4,11-04-20,974,5,372,597,Western Pacific
South Australia,Australia,-34.9285,138.6007,11-04-20,429,3,179,247,Western Pacific
Tasmania,Australia,-41.4545,145.9707,11-04-20,133,4,48,81,Western Pacific
Victoria,Australia,-37.8136,144.9631,11-04-20,1265,14,926,325,Western Pacific
Western Australia,Australia,-31.9505,115.8605,11-04-20,514,6,216,292,Western Pacific
,Austria,47.5162,14.5501,11-04-20,13806,337,6604,6865,Europe
,Azerbaijan,40.1431,47.5769,11-04-20,1058,11,200,847,Europe
,Bahamas,25.0343,-77.3963,11-04-20,46,8,5,33,Americas
,Bahrain,26.0275,50.55,11-04-20,1040,6,555,479,Eastern Mediterranean
,Bangladesh,23.685,90.3563,11-04-20,482,30,36,416,South-East Asia
,Barbados,13.1939,-59.5432,11-04-20,68,4,11,53,Americas
,Belarus,53.7098,27.9534,11-04-20,2226,23,172,2031,Europe
,Belgium,50.8333,4,11-04-20,28018,3346,5986,18686,Europe
,Benin,9.3077,2.3158,11-04-20,35,1,5,29,Africa
,Bhutan,27.5142,90.4336,11-04-20,5,0,2,3,South-East Asia
,Bolivia,-16.2902,-63.5887,11-04-20,275,20,2,253,Americas
,Bosnia and Herzegovina,43.9159,17.6791,11-04-20,946,37,139,770,Europe
,Brazil,-14.235,-51.9253,11-04-20,20727,1124,173,19430,Americas
,Brunei,4.5353,114.7277,11-04-20,136,1,104,31,Western Pacific
,Bulgaria,42.7339,25.4858,11-04-20,661,28,62,571,Europe
,Burkina Faso,12.2383,-1.5616,11-04-20,484,27,155,302,Africa
,Cabo Verde,16.5388,-23.0418,11-04-20,8,1,1,6,Africa
,Cambodia,11.55,104.9167,11-04-20,120,0,75,45,Western Pacific
,Cameroon,3.848,11.5021,11-04-20,820,0,0,820,Africa
Alberta,Canada,53.9333,-116.5765,11-04-20,1567,40,0,1527,Americas
British Columbia,Canada,49.2827,-123.1207,11-04-20,1445,58,0,1387,Americas
Manitoba,Canada,53.7609,-98.8139,11-04-20,243,4,0,239,Americas
New Brunswick,Canada,46.5653,-66.4619,11-04-20,112,0,0,112,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,11-04-20,241,3,0,238,Americas
Nova Scotia,Canada,44.682,-63.7443,11-04-20,428,0,0,428,Americas
Ontario,Canada,51.2538,-85.3232,11-04-20,6648,253,0,6395,Americas
Prince Edward Island,Canada,46.5107,-63.4168,11-04-20,25,0,0,25,Americas
Quebec,Canada,52.9399,-73.5491,11-04-20,12292,289,0,12003,Americas
Saskatchewan,Canada,52.9399,-106.4509,11-04-20,289,4,0,285,Americas
,Central African Republic,6.6111,20.9394,11-04-20,8,0,0,8,Africa
,Chad,15.4542,18.7322,11-04-20,11,0,2,9,Africa
,Chile,-35.6751,-71.543,11-04-20,6927,73,1864,4990,Americas
Anhui,China,31.8257,117.2264,11-04-20,991,6,984,1,Western Pacific
Beijing,China,40.1824,116.4142,11-04-20,589,8,474,107,Western Pacific
Chongqing,China,30.0572,107.874,11-04-20,579,6,570,3,Western Pacific
Fujian,China,26.0789,117.9874,11-04-20,351,1,317,33,Western Pacific
Gansu,China,37.8099,101.0583,11-04-20,139,2,135,2,Western Pacific
Guangdong,China,23.3417,113.4244,11-04-20,1548,8,1437,103,Western Pacific
Guangxi,China,23.8298,108.7881,11-04-20,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,11-04-20,146,2,144,0,Western Pacific
Hainan,China,19.1959,109.7453,11-04-20,168,6,162,0,Western Pacific
Hebei,China,39.549,116.1306,11-04-20,327,6,313,8,Western Pacific
Heilongjiang,China,47.862,127.7615,11-04-20,661,0,0,661,Western Pacific
Henan,China,33.882,113.614,11-04-20,1276,0,0,1276,Western Pacific
Hong Kong,China,22.3,114.2,11-04-20,1000,4,336,660,Western Pacific
Hubei,China,30.9756,112.2707,11-04-20,67803,3219,64264,320,Western Pacific
Hunan,China,27.6104,111.7088,11-04-20,1019,4,1014,1,Western Pacific
Inner Mongolia,China,44.0935,113.9448,11-04-20,155,1,79,75,Western Pacific
Jiangsu,China,32.9711,119.455,11-04-20,652,0,636,16,Western Pacific
Jiangxi,China,27.614,115.7221,11-04-20,937,1,936,0,Western Pacific
Jilin,China,43.6661,126.1923,11-04-20,98,1,96,1,Western Pacific
Liaoning,China,41.2956,122.6085,11-04-20,145,2,133,10,Western Pacific
Macau,China,22.1667,113.55,11-04-20,45,0,10,35,Western Pacific
Ningxia,China,37.2692,106.1655,11-04-20,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,11-04-20,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,11-04-20,256,3,248,5,Western Pacific
Shandong,China,36.3427,118.1498,11-04-20,784,7,757,20,Western Pacific
Shanghai,China,31.202,121.4491,11-04-20,555,0,0,555,Western Pacific
Shanxi,China,37.5777,112.2922,11-04-20,172,0,135,37,Western Pacific
Sichuan,China,30.6171,102.7103,11-04-20,560,3,547,10,Western Pacific
Tianjin,China,39.3054,117.323,11-04-20,183,3,161,19,Western Pacific
Tibet,China,31.6927,88.0924,11-04-20,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,11-04-20,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,11-04-20,184,0,0,184,Western Pacific
Zhejiang,China,29.1832,120.0934,11-04-20,1267,1,1236,30,Western Pacific
,Colombia,4.5709,-74.2973,11-04-20,2709,100,214,2395,Americas
,Congo (Brazzaville),-4.0383,21.7587,11-04-20,60,5,5,50,Africa
,Congo (Kinshasa),-4.0383,21.7587,11-04-20,223,20,16,187,Africa
,Costa Rica,9.7489,-83.7534,11-04-20,577,3,49,525,Americas
,Cote d'Ivoire,7.54,-5.5471,11-04-20,533,4,58,471,Africa
,Croatia,45.1,15.2,11-04-20,1534,21,323,1190,Europe
,Cuba,22,-80,11-04-20,620,16,77,527,Americas
,Cyprus,35.1264,33.4299,11-04-20,616,10,61,545,Europe
,Czechia,49.8175,15.473,11-04-20,5831,0,0,5831,Europe
Faroe Islands,Denmark,61.8926,-6.9118,11-04-20,184,0,145,39,Europe
Greenland,Greenland,71.7069,-42.6043,11-04-20,11,0,11,0,Europe
,Denmark,56.2639,9.5018,11-04-20,5996,260,1955,3781,Europe
,Djibouti,11.8251,42.5903,11-04-20,187,2,36,149,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,11-04-20,2759,135,108,2516,Americas
,Ecuador,-1.8312,-78.1834,11-04-20,7257,315,411,6531,Americas
,Egypt,26,30,11-04-20,1939,146,426,1367,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,11-04-20,118,6,19,93,Americas
,Equatorial Guinea,1.5,10,11-04-20,18,0,3,15,Africa
,Eritrea,15.1794,39.7823,11-04-20,34,0,0,34,Africa
,Estonia,58.5953,25.0136,11-04-20,1304,24,93,1187,Europe
,Eswatini,-26.5225,31.4659,11-04-20,12,0,7,5,Africa
,Ethiopia,9.145,40.4897,11-04-20,69,3,10,56,Africa
,Fiji,-17.7134,178.065,11-04-20,16,0,0,16,Western Pacific
,Finland,64,26,11-04-20,2905,49,300,2556,Europe
French Guiana,France,3.9339,-53.1258,11-04-20,83,0,43,40,Europe
French Polynesia,France,-17.6797,149.4068,11-04-20,51,0,0,51,Europe
Guadeloupe,France,16.25,-61.5833,11-04-20,143,8,67,68,Europe
Mayotte,France,-12.8275,45.1662,11-04-20,196,3,59,134,Europe
New Caledonia,France,-20.9043,165.618,11-04-20,18,0,1,17,Europe
Reunion,France,-21.1351,55.2471,11-04-20,388,0,40,348,Europe
Saint Barthelemy,France,17.9,-62.8333,11-04-20,6,0,1,5,Europe
St Martin,France,18.0708,-63.0501,11-04-20,32,2,11,19,Europe
Martinique,France,14.6415,-61.0242,11-04-20,155,6,50,99,Europe
,France,46.2276,2.2137,11-04-20,93790,13832,26391,53567,Europe
,Gabon,-0.8037,11.6094,11-04-20,46,1,1,44,Africa
,Gambia,13.4432,-15.3101,11-04-20,9,1,2,6,Africa
,Georgia,42.3154,43.3569,11-04-20,242,3,60,179,Europe
,Germany,51,9,11-04-20,124908,2736,57400,64772,Europe
,Ghana,7.9465,-1.0232,11-04-20,408,8,4,396,Africa
,Greece,39.0742,21.8243,11-04-20,2081,93,269,1719,Europe
,Guatemala,15.7835,-90.2308,11-04-20,137,3,19,115,Americas
,Guinea,9.9456,-9.6966,11-04-20,250,0,17,233,Africa
,Guyana,5,-58.75,11-04-20,45,6,8,31,Americas
,Haiti,18.9712,-72.2852,11-04-20,33,2,0,31,Americas
,Holy See,41.9029,12.4534,11-04-20,8,0,2,6,Europe
,Honduras,15.2,-86.2419,11-04-20,392,24,7,361,Americas
,Hungary,47.1625,19.5033,11-04-20,1310,85,115,1110,Europe
,Iceland,64.9631,-19.0208,11-04-20,1689,8,841,840,Europe
,India,21,78,11-04-20,8446,288,969,7189,South-East Asia
,Indonesia,-0.7893,113.9213,11-04-20,3842,327,286,3229,South-East Asia
,Iran,32,53,11-04-20,70029,4357,41947,23725,Eastern Mediterranean
,Iraq,33,44,11-04-20,1318,72,601,645,Eastern Mediterranean
,Ireland,53.1424,-7.6921,11-04-20,8928,320,25,8583,Europe
,Israel,31,35,11-04-20,10743,101,1341,9301,Europe
,Italy,43,12,11-04-20,152271,19468,32534,100269,Europe
,Jamaica,18.1096,-77.2975,11-04-20,65,4,13,48,Americas
,Japan,36,138,11-04-20,6005,99,762,5144,Western Pacific
,Jordan,31.24,36.51,11-04-20,381,7,177,197,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,11-04-20,865,10,81,774,Europe
,Kenya,-0.0236,37.9062,11-04-20,191,7,24,160,Africa
,South Korea,36,128,11-04-20,10480,211,7243,3026,Western Pacific
,Kuwait,29.5,47.75,11-04-20,1154,1,133,1020,Eastern Mediterranean
,Kyrgyzstan,41.2044,74.7661,11-04-20,339,5,44,290,Europe
,Latvia,56.8796,24.6032,11-04-20,630,3,16,611,Europe
,Lebanon,33.8547,35.8623,11-04-20,619,20,77,522,Eastern Mediterranean
,Liberia,6.4281,-9.4295,11-04-20,48,5,3,40,Africa
,Liechtenstein,47.14,9.55,11-04-20,79,1,55,23,Europe
,Lithuania,55.1694,23.8813,11-04-20,1026,23,54,949,Europe
,Luxembourg,49.8153,6.1296,11-04-20,3270,62,500,2708,Europe
,Madagascar,-18.7669,46.8691,11-04-20,102,0,11,91,Africa
,Malaysia,2.5,112.5,11-04-20,4530,73,1995,2462,Western Pacific
,Maldives,3.2028,73.2207,11-04-20,19,0,13,6,South-East Asia
,Malta,35.9375,14.3754,11-04-20,370,3,16,351,Europe
,Mauritania,21.0079,10.9408,11-04-20,7,1,2,4,Africa
,Mauritius,-20.2,57.5,11-04-20,319,9,28,282,Africa
,Mexico,23.6345,-102.5528,11-04-20,4219,273,633,3313,Americas
,Moldova,47.4116,28.3699,11-04-20,1560,30,75,1455,Europe
,Monaco,43.7333,7.4167,11-04-20,92,1,5,86,Europe
,Mongolia,46.8625,103.8467,11-04-20,16,0,4,12,Western Pacific
,Montenegro,42.5,19.3,11-04-20,263,2,5,256,Europe
,Morocco,31.7917,-7.0926,11-04-20,1545,111,146,1288,Eastern Mediterranean
,Namibia,-22.9576,18.4904,11-04-20,16,0,3,13,Africa
,Nepal,28.1667,84.25,11-04-20,9,0,1,8,South-East Asia
Aruba,Netherlands,12.5186,-70.0358,11-04-20,92,0,29,63,Europe
Curacao,Netherlands,12.1696,-68.99,11-04-20,14,1,7,6,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,11-04-20,50,9,5,36,Europe
,Netherlands,52.1326,5.2913,11-04-20,24413,2643,0,21770,Europe
,New Zealand,-40.9006,174.886,11-04-20,1312,4,422,886,Western Pacific
,Nicaragua,12.8654,-85.2072,11-04-20,8,1,0,7,Americas
,Niger,17.6078,8.0817,11-04-20,491,11,41,439,Africa
,Nigeria,9.082,8.6753,11-04-20,318,10,70,238,Africa
,North Macedonia,41.6086,21.7453,11-04-20,760,34,41,685,Europe
,Norway,60.472,8.4689,11-04-20,6409,119,32,6258,Europe
,Oman,21,57,11-04-20,546,3,109,434,Eastern Mediterranean
,Pakistan,30.3753,69.3451,11-04-20,5011,86,762,4163,Eastern Mediterranean
,Panama,8.538,-80.7821,11-04-20,2974,74,17,2883,Americas
,Papua New Guinea,-6.315,143.9555,11-04-20,2,0,0,2,Western Pacific
,Paraguay,-23.4425,-58.4438,11-04-20,133,6,18,109,Americas
,Peru,-9.19,-75.0152,11-04-20,6848,181,1739,4928,Americas
,Philippines,13,122,11-04-20,4428,247,157,4024,Western Pacific
,Poland,51.9194,19.1451,11-04-20,6356,208,375,5773,Europe
,Portugal,39.3999,-8.2245,11-04-20,15987,470,266,15251,Europe
,Qatar,25.3548,51.1839,11-04-20,2728,6,247,2475,Eastern Mediterranean
,Romania,45.9432,24.9668,11-04-20,5990,291,758,4941,Europe
,Russia,60,90,11-04-20,13584,106,1045,12433,Europe
,Rwanda,-1.9403,29.8739,11-04-20,120,0,18,102,Africa
,Saint Lucia,13.9094,-60.9789,11-04-20,15,0,1,14,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,11-04-20,12,0,1,11,Americas
,San Marino,43.9424,12.4578,11-04-20,356,35,53,268,Europe
,Saudi Arabia,24,45,11-04-20,4033,52,720,3261,Eastern Mediterranean
,Senegal,14.4974,-14.4524,11-04-20,278,2,152,124,Africa
,Serbia,44.0165,21.0059,11-04-20,3380,74,0,3306,Europe
,Seychelles,-4.6796,55.492,11-04-20,11,0,0,11,Africa
,Singapore,1.2833,103.8333,11-04-20,2299,8,528,1763,Western Pacific
,Slovakia,48.669,19.699,11-04-20,728,2,23,703,Europe
,Slovenia,46.1512,14.9955,11-04-20,1188,50,148,990,Europe
,Somalia,5.1521,46.1996,11-04-20,21,1,1,19,Eastern Mediterranean
,South Africa,-30.5595,22.9375,11-04-20,2028,25,410,1593,Africa
,Spain,40,-4,11-04-20,163027,16606,59109,87312,Europe
,Sri Lanka,7,81,11-04-20,198,7,54,137,South-East Asia
,Sudan,12.8628,30.2176,11-04-20,19,2,2,15,Eastern Mediterranean
,Suriname,3.9193,-56.0278,11-04-20,10,1,4,5,Americas
,Sweden,63,16,11-04-20,10151,887,0,9264,Europe
,Switzerland,46.8182,8.2275,11-04-20,25107,1036,12100,11971,Europe
,Taiwan*,23.7,121,11-04-20,385,6,99,280,Western Pacific
,Tanzania,-6.369,34.8888,11-04-20,32,3,5,24,Africa
,Thailand,15,101,11-04-20,2518,35,1135,1348,South-East Asia
,Togo,8.6195,0.8248,11-04-20,76,3,25,48,Africa
,Trinidad and Tobago,10.6918,-61.2225,11-04-20,112,8,12,92,Americas
,Tunisia,34,9,11-04-20,685,28,43,614,Eastern Mediterranean
,Turkey,38.9637,35.2433,11-04-20,52167,1101,2965,48101,Europe
,Uganda,1,32,11-04-20,53,0,4,49,Africa
,Ukraine,48.3794,31.1656,11-04-20,2511,73,79,2359,Europe
,United Arab Emirates,24,54,11-04-20,3736,20,588,3128,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,11-04-20,48,4,25,19,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,11-04-20,45,1,6,38,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,11-04-20,407,9,48,350,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,11-04-20,129,0,84,45,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,11-04-20,226,2,112,112,Europe
Montserrat,United Kingdom,16.7425,-62.1874,11-04-20,9,0,0,9,Europe
,United Kingdom,55.3781,-3.436,11-04-20,78991,11599,344,67048,Europe
,Uruguay,-32.5228,-55.7658,11-04-20,501,7,224,270,Americas
,US,37.0902,-95.7129,11-04-20,526776,24366,31270,471140,Americas
,Uzbekistan,41.3775,64.5853,11-04-20,767,4,42,721,Europe
,Venezuela,6.4238,-66.5897,11-04-20,175,9,93,73,Americas
,Vietnam,16,108,11-04-20,258,0,144,114,Western Pacific
,Zambia,-15.4167,28.2833,11-04-20,40,2,28,10,Africa
,Zimbabwe,-20,30,11-04-20,14,3,0,11,Africa
,Dominica,15.415,-61.371,11-04-20,16,0,5,11,Americas
,Grenada,12.1165,-61.679,11-04-20,14,0,0,14,Americas
,Mozambique,-18.665695,35.529562,11-04-20,20,0,0,20,Africa
,Syria,34.802075,38.996815,11-04-20,25,2,0,23,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,11-04-20,2,0,0,2,South-East Asia
,Belize,13.1939,-59.5432,11-04-20,13,2,0,11,Americas
,Laos,19.85627,102.495496,11-04-20,18,0,0,18,Western Pacific
,Libya,26.3351,17.228331,11-04-20,24,1,8,15,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,11-04-20,268,2,57,209,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,11-04-20,38,0,0,38,Africa
,Mali,17.570692,-3.996166,11-04-20,87,7,22,58,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,11-04-20,12,0,0,12,Americas
Northwest Territories,Canada,64.8255,-124.8457,11-04-20,5,0,0,5,Americas
